driver_standings_id,race_id,driver_id,points,position,position_text,wins
11758,157,59,0.0,21,21,0
11757,157,35,12.0,7,7,0
11756,157,58,0.0,22,22,0
11755,157,60,0.0,25,25,0
11754,157,18,2.0,17,17,0
11753,157,15,12.0,9,9,0
11752,157,57,37.0,5,5,2
11751,157,23,49.0,4,4,3
11750,157,21,8.0,11,11,0
11749,157,4,0.0,23,23,0
11748,157,56,6.0,12,12,0
11747,157,50,1.0,18,18,0
11746,157,55,5.0,15,15,0
11745,157,54,0.0,20,20,0
11744,157,44,5.0,14,14,0
11743,157,8,9.0,10,10,0
11742,157,49,6.0,13,13,0
11741,157,2,12.0,8,8,0
11740,157,22,56.0,3,3,0
11739,157,14,65.0,2,2,2
11738,157,30,123.0,1,1,9
3077,158,30,10.0,1,1,1
3078,158,22,6.0,2,2,0
3079,158,23,4.0,3,3,0
3080,158,35,3.0,4,4,0
3081,158,21,2.0,5,5,0
3082,158,41,1.0,6,6,0
3083,158,25,0.0,7,7,0
3084,158,48,0.0,8,8,0
3085,158,2,0.0,9,9,0
3086,159,30,20.0,1,1,2
3087,159,22,6.0,3,3,0
3088,159,23,6.0,4,4,0
3089,159,35,3.0,7,7,0
3090,159,21,8.0,2,2,0
3091,159,41,1.0,8,8,0
3092,159,25,0.0,11,11,0
3093,159,48,0.0,13,13,0
3094,159,2,0.0,14,14,0
3095,159,49,4.0,5,5,0
3096,159,15,3.0,6,6,0
3097,159,18,1.0,9,9,0
3098,159,50,0.0,10,10,0
3099,159,37,0.0,12,12,0
3100,159,60,0.0,15,15,0
3101,160,30,30.0,1,1,3
3102,160,22,9.0,2,2,0
3103,160,23,6.0,5,5,0
3104,160,35,5.0,6,6,0
3105,160,21,8.0,3,3,0
3106,160,41,1.0,10,10,0
3107,160,25,0.0,13,13,0
3108,160,48,0.0,18,18,0
3109,160,2,0.0,19,19,0
3110,160,49,4.0,8,8,0
3111,160,15,3.0,9,9,0
3112,160,18,1.0,11,11,0
3113,160,50,0.0,14,14,0
3114,160,37,0.0,16,16,0
3115,160,60,0.0,20,20,0
3116,160,57,6.0,4,4,0
3117,160,14,4.0,7,7,0
3118,160,63,1.0,12,12,0
3119,160,56,0.0,15,15,0
3120,160,64,0.0,17,17,0
3121,160,65,0.0,21,21,0
3122,161,30,34.0,1,1,3
3123,161,22,9.0,4,4,0
3124,161,23,9.0,5,5,0
3125,161,35,5.0,7,7,0
3126,161,21,8.0,6,6,0
3127,161,41,1.0,12,12,0
3128,161,25,0.0,13,13,0
3129,161,48,0.0,17,17,0
3130,161,2,0.0,19,19,0
3131,161,49,4.0,8,8,0
3132,161,15,4.0,9,9,0
3133,161,18,3.0,10,10,0
3134,161,50,0.0,15,15,0
3135,161,37,0.0,18,18,0
3136,161,60,0.0,21,21,0
3137,161,57,12.0,3,3,0
3138,161,14,14.0,2,2,1
3139,161,63,1.0,11,11,0
3140,161,56,0.0,14,14,0
3141,161,64,0.0,16,16,0
3142,161,65,0.0,20,20,0
3143,161,55,0.0,22,22,0
3144,162,30,36.0,1,1,3
3145,162,22,13.0,4,4,0
3146,162,23,12.0,5,5,0
3147,162,35,5.0,8,8,0
3148,162,21,8.0,6,6,0
3149,162,41,1.0,12,12,0
3150,162,25,0.0,13,13,0
3151,162,48,0.0,17,17,0
3152,162,2,0.0,19,19,0
3153,162,49,5.0,7,7,0
3154,162,15,4.0,9,9,0
3155,162,18,3.0,10,10,0
3156,162,50,0.0,15,15,0
3157,162,37,0.0,18,18,0
3158,162,60,0.0,21,21,0
3159,162,57,22.0,2,2,1
3160,162,14,20.0,3,3,1
3161,162,63,1.0,11,11,0
3162,162,56,0.0,14,14,0
3163,162,64,0.0,16,16,0
3164,162,65,0.0,20,20,0
3165,162,55,0.0,22,22,0
3166,163,30,46.0,1,1,4
3167,163,22,16.0,4,4,0
3168,163,23,12.0,5,5,0
3169,163,35,5.0,8,8,0
3170,163,21,10.0,6,6,0
3171,163,41,1.0,12,12,0
3172,163,25,0.0,15,15,0
3173,163,48,0.0,19,19,0
3174,163,2,0.0,21,21,0
3175,163,49,5.0,7,7,0
3176,163,15,4.0,9,9,0
3177,163,18,3.0,10,10,0
3178,163,50,0.0,17,17,0
3179,163,37,1.0,13,13,0
3180,163,60,0.0,18,18,0
3181,163,57,28.0,2,2,1
3182,163,14,24.0,3,3,1
3183,163,63,1.0,11,11,0
3184,163,56,0.0,16,16,0
3185,163,64,0.0,14,14,0
3186,163,65,0.0,22,22,0
3187,163,55,0.0,20,20,0
3188,164,30,46.0,1,1,4
3189,164,22,22.0,4,4,0
3190,164,23,12.0,6,6,0
3191,164,35,5.0,8,8,0
3192,164,21,14.0,5,5,0
3193,164,41,1.0,13,13,0
3194,164,25,0.0,16,16,0
3195,164,48,0.0,20,20,0
3196,164,2,0.0,18,18,0
3197,164,49,5.0,7,7,0
3198,164,15,4.0,9,9,0
3199,164,18,3.0,12,12,0
3200,164,50,0.0,17,17,0
3201,164,37,1.0,14,14,0
3202,164,60,0.0,19,19,0
3203,164,57,29.0,3,3,1
3204,164,14,34.0,2,2,2
3205,164,63,3.0,11,11,0
3206,164,56,3.0,10,10,0
3207,164,64,0.0,15,15,0
3208,164,65,0.0,21,21,0
3209,164,55,0.0,22,22,0
3210,165,30,56.0,1,1,5
3211,165,22,28.0,4,4,0
3212,165,23,12.0,6,6,0
3213,165,35,5.0,8,8,0
3214,165,21,18.0,5,5,0
3215,165,41,1.0,14,14,0
3216,165,25,0.0,17,17,0
3217,165,48,0.0,20,20,0
3218,165,2,0.0,18,18,0
3219,165,49,5.0,7,7,0
3220,165,15,5.0,9,9,0
3221,165,18,3.0,12,12,0
3222,165,50,2.0,13,13,0
3223,165,37,1.0,15,15,0
3224,165,60,0.0,19,19,0
3225,165,57,32.0,3,3,1
3226,165,14,34.0,2,2,2
3227,165,63,3.0,11,11,0
3228,165,56,3.0,10,10,0
3229,165,64,0.0,16,16,0
3230,165,65,0.0,21,21,0
3231,165,55,0.0,22,22,0
3232,166,30,56.0,1,1,5
3233,166,22,32.0,4,4,0
3234,166,23,14.0,6,6,0
3235,166,35,8.0,7,7,0
3236,166,21,18.0,5,5,0
3237,166,41,1.0,14,14,0
3238,166,25,0.0,17,17,0
3239,166,48,0.0,20,20,0
3240,166,2,0.0,18,18,0
3241,166,49,5.0,9,9,0
3242,166,15,6.0,8,8,0
3243,166,18,3.0,12,12,0
3244,166,50,2.0,13,13,0
3245,166,37,1.0,15,15,0
3246,166,60,0.0,19,19,0
3247,166,57,38.0,3,3,1
3248,166,14,44.0,2,2,3
3249,166,63,3.0,11,11,0
3250,166,56,3.0,10,10,0
3251,166,64,0.0,16,16,0
3252,166,65,0.0,21,21,0
3253,166,55,0.0,22,22,0
3254,167,30,56.0,1,1,5
3255,167,22,36.0,4,4,0
3256,167,23,14.0,6,6,0
3257,167,35,11.0,7,7,0
3258,167,21,18.0,5,5,0
3259,167,41,1.0,14,14,0
3260,167,25,0.0,17,17,0
3261,167,48,0.0,19,19,0
3262,167,2,0.0,20,20,0
3263,167,49,5.0,9,9,0
3264,167,15,6.0,8,8,0
3265,167,18,5.0,10,10,0
3266,167,50,2.0,13,13,0
3267,167,37,1.0,15,15,0
3268,167,60,0.0,21,21,0
3269,167,57,48.0,3,3,2
3270,167,14,50.0,2,2,3
3271,167,63,4.0,11,11,0
3272,167,56,3.0,12,12,0
3273,167,64,0.0,16,16,0
3274,167,65,0.0,18,18,0
3275,167,55,0.0,22,22,0
3276,167,54,0.0,23,23,0
3277,168,30,56.0,1,1,5
3278,168,22,46.0,4,4,1
3279,168,23,14.0,6,6,0
3280,168,35,11.0,7,7,0
3281,168,21,18.0,5,5,0
3282,168,41,1.0,15,15,0
3283,168,25,0.0,17,17,0
3284,168,48,0.0,19,19,0
3285,168,2,0.0,20,20,0
3286,168,49,5.0,11,11,0
3287,168,15,6.0,9,9,0
3288,168,18,8.0,8,8,0
3289,168,50,2.0,13,13,0
3290,168,37,2.0,14,14,0
3291,168,60,0.0,21,21,0
3292,168,57,54.0,3,3,2
3293,168,14,54.0,2,2,3
3294,168,63,6.0,10,10,0
3295,168,56,3.0,12,12,0
3296,168,64,0.0,16,16,0
3297,168,65,0.0,18,18,0
3298,168,55,0.0,22,22,0
3299,168,54,0.0,23,23,0
3300,169,30,62.0,2,2,5
3301,169,22,49.0,4,4,1
3302,169,23,16.0,6,6,0
3303,169,35,11.0,7,7,0
3304,169,21,18.0,5,5,0
3305,169,41,1.0,15,15,0
3306,169,25,0.0,17,17,0
3307,169,48,0.0,19,19,0
3308,169,2,0.0,20,20,0
3309,169,49,6.0,9,9,0
3310,169,15,6.0,10,10,0
3311,169,18,8.0,8,8,0
3312,169,50,2.0,13,13,0
3313,169,37,2.0,14,14,0
3314,169,60,0.0,21,21,0
3315,169,57,64.0,1,1,3
3316,169,14,58.0,3,3,3
3317,169,63,6.0,11,11,0
3318,169,56,3.0,12,12,0
3319,169,64,0.0,16,16,0
3320,169,65,0.0,18,18,0
3321,169,55,0.0,22,22,0
3322,169,54,0.0,23,23,0
3323,170,30,68.0,2,2,5
3324,170,22,49.0,4,4,1
3325,170,23,20.0,5,5,0
3326,170,35,11.0,7,7,0
3327,170,21,18.0,6,6,0
3328,170,41,1.0,15,15,0
3329,170,25,0.0,18,18,0
3330,170,48,0.0,19,19,0
3331,170,2,0.0,20,20,0
3332,170,49,7.0,9,9,0
3333,170,15,6.0,10,10,0
3334,170,18,10.0,8,8,0
3335,170,50,2.0,13,13,0
3336,170,37,2.0,14,14,0
3337,170,60,0.0,21,21,0
3338,170,57,74.0,1,1,4
3339,170,14,61.0,3,3,3
3340,170,63,6.0,11,11,0
3341,170,56,3.0,12,12,0
3342,170,64,0.0,16,16,0
3343,170,65,0.0,17,17,0
3344,170,55,0.0,22,22,0
3345,170,54,0.0,23,23,0
3346,171,30,78.0,2,2,6
3347,171,22,49.0,4,4,1
3348,171,23,24.0,5,5,0
3349,171,35,11.0,7,7,0
3350,171,21,18.0,6,6,0
3351,171,41,2.0,15,15,0
3352,171,25,2.0,14,14,0
3353,171,48,0.0,19,19,0
3354,171,2,0.0,20,20,0
3355,171,49,7.0,9,9,0
3356,171,15,6.0,10,10,0
3357,171,18,10.0,8,8,0
3358,171,50,5.0,12,12,0
3359,171,37,2.0,16,16,0
3360,171,60,0.0,21,21,0
3361,171,57,80.0,1,1,4
3362,171,14,61.0,3,3,3
3363,171,63,6.0,11,11,0
3364,171,56,3.0,13,13,0
3365,171,64,0.0,17,17,0
3366,171,65,0.0,18,18,0
3367,171,55,0.0,22,22,0
3368,171,54,0.0,23,23,0
3369,172,30,88.0,1,1,7
3370,172,22,55.0,4,4,1
3371,172,23,24.0,5,5,0
3372,172,35,14.0,7,7,0
3373,172,21,18.0,6,6,0
3374,172,41,3.0,14,14,0
3375,172,25,2.0,15,15,0
3376,172,48,0.0,19,19,0
3377,172,2,0.0,20,20,0
3378,172,49,11.0,8,8,0
3379,172,15,6.0,10,10,0
3380,172,18,10.0,9,9,0
3381,172,50,5.0,12,12,0
3382,172,37,2.0,16,16,0
3383,172,60,0.0,21,21,0
3384,172,57,80.0,2,2,4
3385,172,14,63.0,3,3,3
3386,172,63,6.0,11,11,0
3387,172,56,3.0,13,13,0
3388,172,64,0.0,17,17,0
3389,172,65,0.0,18,18,0
3390,172,55,0.0,22,22,0
3391,172,54,0.0,23,23,0
3392,173,30,98.0,1,1,8
3393,173,22,58.0,4,4,1
3394,173,23,24.0,5,5,0
3395,173,35,15.0,7,7,0
3396,173,21,18.0,6,6,0
3397,173,41,3.0,14,14,0
3398,173,25,2.0,15,15,0
3399,173,48,0.0,19,19,0
3400,173,2,0.0,20,20,0
3401,173,49,11.0,9,9,0
3402,173,15,6.0,10,10,0
3403,173,18,12.0,8,8,0
3404,173,50,5.0,12,12,0
3405,173,37,2.0,16,16,0
3406,173,60,0.0,21,21,0
3407,173,57,86.0,2,2,4
3408,173,14,67.0,3,3,3
3409,173,63,6.0,11,11,0
3410,173,56,3.0,13,13,0
3411,173,64,0.0,18,18,0
3412,173,65,0.0,17,17,0
3413,173,55,0.0,22,22,0
3414,173,54,0.0,23,23,0
3415,174,30,108.0,1,1,9
3416,174,22,62.0,4,4,1
3417,174,23,24.0,5,5,0
3418,174,35,17.0,7,7,0
3419,174,21,18.0,6,6,0
3420,174,41,3.0,14,14,0
3421,174,25,2.0,15,15,0
3422,174,48,0.0,19,19,0
3423,174,2,0.0,20,20,0
3424,174,49,11.0,9,9,0
3425,174,15,6.0,10,10,0
3426,174,18,12.0,8,8,0
3427,174,50,5.0,12,12,0
3428,174,37,2.0,16,16,0
3429,174,60,0.0,21,21,0
3430,174,57,89.0,2,2,4
3431,174,14,73.0,3,3,3
3432,174,63,6.0,11,11,0
3433,174,56,4.0,13,13,0
3434,174,64,0.0,18,18,0
3435,174,65,0.0,17,17,0
3436,174,55,0.0,22,22,0
3437,174,54,0.0,23,23,0
70846,74,4,36.0,1,1,3
70845,74,22,8.0,9,9,0
70844,74,21,10.0,3,3,1
68160,969,830,10.0,5,5,0
68159,969,8,12.0,4,4,0
68158,969,822,15.0,3,3,0
68157,969,1,18.0,2,2,0
68156,969,20,25.0,1,1,1
8261,1,8,0.0,15,15,0
8260,1,9,0.0,14,14,0
8259,1,20,0.0,13,13,0
8258,1,17,0.0,12,12,0
8257,1,21,0.0,11,11,0
8256,1,2,0.0,10,10,0
8255,1,16,0.0,9,9,0
8254,1,7,1.0,8,8,0
8253,1,67,2.0,7,7,0
8252,1,3,3.0,6,6,0
8251,1,4,4.0,5,5,0
8250,1,10,5.0,4,4,0
8249,1,15,6.0,3,3,0
8248,1,22,8.0,2,2,0
8247,1,18,10.0,1,1,1
17669,2,5,0.0,20,20,0
17668,2,6,0.0,15,15,0
17667,2,12,0.0,17,17,0
17666,2,13,0.0,13,13,0
17665,2,8,0.0,18,18,0
17664,2,9,0.0,19,19,0
17663,2,20,0.0,16,16,0
17662,2,17,1.5,9,9,0
17661,2,21,0.0,14,14,0
17660,2,2,4.0,5,5,0
17659,2,16,0.0,12,12,0
17658,2,7,1.0,11,11,0
17657,2,67,2.0,8,8,0
17656,2,3,3.5,7,7,0
17655,2,4,4.0,6,6,0
17654,2,10,8.0,4,4,0
17653,2,15,8.5,3,3,0
17652,2,22,10.0,2,2,0
17651,2,18,15.0,1,1,2
13613,36,8,10.0,1,1,1
13614,36,4,8.0,2,2,0
13615,36,1,6.0,3,3,0
13616,36,2,5.0,4,4,0
13636,37,3,2.0,8,8,0
13630,37,8,16.0,2,2,1
13631,37,4,18.0,1,1,1
13632,37,1,14.0,3,3,0
13633,37,2,10.0,4,4,0
13634,37,21,7.0,5,5,0
13676,39,13,27.0,3,3,2
13671,39,8,22.0,4,4,1
13672,39,4,28.0,2,2,1
13673,39,1,30.0,1,1,0
13674,39,2,15.0,5,5,0
13698,40,13,33.0,3,3,2
13693,40,8,23.0,4,4,1
13694,40,4,38.0,1,1,2
13695,40,1,38.0,2,2,0
13696,40,2,18.0,5,5,0
13719,41,21,13.0,6,6,0
13717,41,1,48.0,1,1,1
13715,41,8,27.0,4,4,1
13723,41,15,4.0,13,13,0
13727,41,17,0.0,15,15,0
13725,41,22,0.0,17,17,0
13741,42,21,13.0,6,6,0
13739,42,1,58.0,1,1,2
13737,42,8,32.0,4,4,1
13749,42,17,2.0,14,14,0
13745,42,15,7.0,10,10,0
13747,42,22,0.0,18,18,0
13764,43,21,16.0,7,7,0
13762,43,1,64.0,1,1,2
13760,43,8,42.0,4,4,2
13768,43,15,7.0,10,10,0
13770,43,22,0.0,19,19,0
13786,44,2,33.0,5,5,0
13785,44,1,70.0,1,1,2
13783,44,8,52.0,3,3,3
13788,44,13,51.0,4,4,2
13791,44,15,7.0,10,10,0
13793,44,22,0.0,18,18,0
13812,45,3,5.0,13,13,0
13810,45,21,17.0,7,7,0
13806,45,8,52.0,4,4,3
13807,45,4,68.0,2,2,3
13808,45,1,70.0,1,1,2
13831,46,1,80.0,1,1,3
13829,46,8,60.0,3,3,3
13834,46,13,59.0,4,4,2
13839,46,22,0.0,18,18,0
13854,47,1,84.0,1,1,3
13852,47,8,68.0,4,4,3
13859,47,23,5.0,14,14,0
13860,47,15,7.0,13,13,0
13878,48,1,92.0,1,1,3
13876,48,8,74.0,3,3,3
13882,48,3,12.0,10,10,0
13883,48,23,5.0,14,14,0
13902,49,1,97.0,1,1,3
13900,49,8,84.0,3,3,4
13906,49,3,15.0,9,9,0
13907,49,23,5.0,14,14,0
13926,50,1,107.0,1,1,4
13924,50,8,90.0,3,3,4
13930,50,3,15.0,9,9,0
13931,50,23,5.0,14,14,0
13950,51,1,107.0,1,1,4
13948,51,8,100.0,3,3,5
13954,51,3,15.0,9,9,0
13976,52,21,21.0,8,8,0
13974,52,1,109.0,2,2,4
17670,2,1,1.0,10,10,0
17714,3,10,10.0,4,4,0
17729,3,5,4.0,9,9,0
17730,3,1,4.0,10,10,0
17728,3,6,0.0,18,18,0
17727,3,12,0.0,20,20,0
17726,3,13,0.0,15,15,0
17725,3,8,0.0,16,16,0
17724,3,9,0.0,19,19,0
17723,3,20,10.0,3,3,1
17717,3,67,3.0,12,12,0
17718,3,7,1.0,13,13,0
17719,3,16,0.0,14,14,0
17720,3,2,4.0,7,7,0
17721,3,21,0.0,17,17,0
17722,3,17,9.5,5,5,0
17716,3,3,3.5,11,11,0
17715,3,4,4.0,8,8,0
17713,3,15,8.5,6,6,0
17711,3,18,21.0,1,1,2
17712,3,22,15.0,2,2,0
17769,4,5,4.0,10,10,0
17768,4,6,0.0,19,19,0
17767,4,12,0.0,17,17,0
17766,4,13,0.0,15,15,0
17765,4,8,3.0,12,12,0
17764,4,9,0.0,20,20,0
17763,4,20,18.0,3,3,1
17761,4,21,0.0,18,18,0
17760,4,2,4.0,9,9,0
17759,4,16,0.0,16,16,0
17758,4,7,1.0,14,14,0
17757,4,67,3.0,13,13,0
17756,4,3,3.5,11,11,0
17754,4,10,12.0,5,5,0
17752,4,22,19.0,2,2,0
17770,4,1,9.0,7,7,0
17762,4,17,9.5,6,6,0
17751,4,18,31.0,1,1,3
17753,4,15,14.5,4,4,0
17755,4,4,5.0,8,8,0
17771,5,18,41.0,1,1,4
17772,5,22,27.0,2,2,0
17773,5,15,14.5,5,5,0
17774,5,10,12.0,6,6,0
17775,5,4,9.0,8,8,0
17776,5,3,4.5,10,10,0
17777,5,67,3.0,14,14,0
17778,5,7,1.0,15,15,0
17779,5,16,0.0,16,16,0
17780,5,2,6.0,9,9,0
17781,5,21,0.0,19,19,0
17782,5,17,15.5,4,4,0
17783,5,20,23.0,3,3,1
17784,5,9,0.0,18,18,0
17785,5,8,3.0,13,13,0
17786,5,13,3.0,12,12,0
17787,5,12,0.0,17,17,0
17788,5,6,0.0,20,20,0
17789,5,5,4.0,11,11,0
17790,5,1,9.0,7,7,0
17946,6,13,8.0,10,10,0
17947,6,12,0.0,18,18,0
17950,6,1,9.0,9,9,0
17931,6,18,51.0,1,1,5
17949,6,5,4.0,13,13,0
17948,6,6,0.0,20,20,0
17945,6,8,9.0,8,8,0
17944,6,9,0.0,19,19,0
17943,6,20,23.0,3,3,1
17942,6,17,19.5,4,4,0
17941,6,21,0.0,16,16,0
17940,6,2,6.0,12,12,0
17939,6,16,0.0,17,17,0
17938,6,7,2.0,15,15,0
17936,6,3,7.5,11,11,0
17937,6,67,3.0,14,14,0
17935,6,4,11.0,7,7,0
17934,6,10,12.0,6,6,0
17933,6,15,14.5,5,5,0
17932,6,22,35.0,2,2,0
17890,7,1,9.0,11,11,0
17889,7,5,4.0,13,13,0
17888,7,6,0.0,20,20,0
17887,7,12,0.0,19,19,0
17885,7,8,9.0,10,10,0
17884,7,9,2.0,15,15,0
17882,7,17,27.5,4,4,0
17880,7,2,6.0,12,12,0
17878,7,7,2.0,16,16,0
17874,7,10,13.0,6,6,0
17872,7,22,35.0,2,2,0
17883,7,20,29.0,3,3,1
17877,7,67,3.0,14,14,0
17879,7,16,0.0,18,18,0
17871,7,18,61.0,1,1,6
17873,7,15,19.5,5,5,0
17881,7,21,0.0,17,17,0
17886,7,13,11.0,8,8,0
17876,7,3,11.5,7,7,0
17875,7,4,11.0,9,9,0
17930,8,1,9.0,11,11,0
17929,8,5,4.0,13,13,0
17928,8,6,0.0,20,20,0
17927,8,12,0.0,19,19,0
17925,8,8,10.0,10,10,0
17924,8,9,2.0,15,15,0
17922,8,17,35.5,4,4,0
17920,8,2,6.0,12,12,0
17918,8,7,2.0,16,16,0
17914,8,10,13.0,8,8,0
17912,8,22,41.0,2,2,0
17923,8,20,39.0,3,3,2
17917,8,67,3.0,14,14,0
17919,8,16,0.0,18,18,0
17911,8,18,64.0,1,1,6
17913,8,15,21.5,5,5,0
17921,8,21,0.0,17,17,0
17926,8,13,16.0,6,6,0
17916,8,3,15.5,7,7,0
17915,8,4,11.0,9,9,0
17951,9,18,68.0,1,1,6
17952,9,22,44.0,4,4,0
17953,9,15,21.5,6,6,0
17954,9,10,13.0,8,8,0
17955,9,4,13.0,9,9,0
17956,9,3,20.5,7,7,0
17957,9,67,3.0,14,14,0
17958,9,7,2.0,16,16,0
17959,9,16,0.0,18,18,0
17960,9,2,6.0,12,12,0
17961,9,21,0.0,17,17,0
17962,9,17,45.5,3,3,1
17963,9,20,47.0,2,2,2
17964,9,9,2.0,15,15,0
17965,9,8,10.0,10,10,0
17966,9,13,22.0,5,5,0
17967,9,12,0.0,19,19,0
17968,9,6,0.0,20,20,0
17969,9,5,5.0,13,13,0
17970,9,1,9.0,11,11,0
17971,10,18,70.0,1,1,6
17972,10,22,44.0,4,4,0
17973,10,15,22.5,6,6,0
17974,10,10,16.0,10,10,0
17975,10,4,13.0,11,11,0
17976,10,3,25.5,5,5,0
17977,10,67,3.0,14,14,0
17978,10,7,2.0,16,16,0
17979,10,16,0.0,19,19,0
17980,10,2,6.0,13,13,0
17981,10,21,0.0,17,17,0
17982,10,17,51.5,2,2,1
17983,10,20,47.0,3,3,2
17984,10,9,2.0,15,15,0
17985,10,8,18.0,9,9,0
17986,10,13,22.0,7,7,0
17987,10,12,0.0,20,20,0
17988,10,6,0.0,18,18,0
17989,10,5,9.0,12,12,0
17990,10,1,19.0,8,8,1
17991,10,153,0.0,21,21,0
17992,11,18,72.0,1,1,6
17993,11,22,54.0,2,2,1
17994,11,15,22.5,8,8,0
17995,11,10,16.0,10,10,0
17996,11,4,16.0,11,11,0
17997,11,3,29.5,5,5,0
17998,11,67,3.0,15,15,0
17999,11,7,2.0,16,16,0
18000,11,16,0.0,18,18,0
18001,11,2,6.0,13,13,0
18002,11,21,0.0,17,17,0
18003,11,17,51.5,3,3,1
18004,11,20,47.0,4,4,2
18005,11,9,3.0,14,14,0
18006,11,8,24.0,7,7,0
18007,11,13,22.0,9,9,0
18008,11,12,0.0,20,20,0
18009,11,6,0.0,19,19,0
18010,11,5,14.0,12,12,0
18011,11,1,27.0,6,6,1
18012,11,153,0.0,21,21,0
18013,11,154,0.0,22,22,0
18014,11,69,0.0,23,23,0
18015,12,18,72.0,1,1,6
18016,12,22,56.0,2,2,1
18017,12,15,22.5,8,8,0
18018,12,10,16.0,11,11,0
18019,12,4,16.0,12,12,0
18020,12,3,30.5,6,6,0
18021,12,67,3.0,16,16,0
18022,12,7,2.0,17,17,0
18023,12,16,0.0,18,18,0
18024,12,2,10.0,13,13,0
18025,12,21,8.0,14,14,0
18026,12,17,51.5,4,4,1
18027,12,20,53.0,3,3,2
18028,12,9,8.0,15,15,0
18029,12,8,34.0,5,5,1
18030,12,13,22.0,9,9,0
18031,12,12,0.0,20,20,0
18032,12,6,0.0,19,19,0
18033,12,5,17.0,10,10,0
18034,12,1,27.0,7,7,1
18035,12,153,0.0,22,22,0
18036,12,154,0.0,23,23,0
18037,12,69,0.0,21,21,0
18038,13,18,80.0,1,1,6
18039,13,22,66.0,2,2,2
18040,13,15,22.5,8,8,0
18041,13,10,16.0,12,12,0
18042,13,4,20.0,11,11,0
18043,13,3,30.5,6,6,0
18044,13,67,3.0,17,17,0
18045,13,7,2.0,18,18,0
18046,13,16,5.0,16,16,0
18047,13,2,12.0,13,13,0
18048,13,21,8.0,14,14,0
18049,13,17,51.5,4,4,1
18050,13,20,54.0,3,3,2
18051,13,9,8.0,15,15,0
18052,13,8,40.0,5,5,1
18053,13,13,22.0,9,9,0
18054,13,12,0.0,20,20,0
18055,13,6,0.0,19,19,0
18056,13,5,20.0,10,10,0
18057,13,1,27.0,7,7,1
18058,13,153,0.0,23,23,0
18059,13,154,0.0,22,22,0
18060,13,69,0.0,21,21,0
18061,13,24,0.0,24,24,0
18062,14,18,84.0,1,1,6
18063,14,22,69.0,2,2,2
18064,14,15,22.5,10,10,0
18065,14,10,24.0,9,9,0
18066,14,4,26.0,8,8,0
18067,14,3,30.5,7,7,0
18068,14,67,3.0,17,17,0
18069,14,7,2.0,18,18,0
18070,14,16,5.0,16,16,0
18071,14,2,12.0,13,13,0
18072,14,21,8.0,15,15,0
18073,14,17,51.5,4,4,1
18074,14,20,59.0,3,3,2
18075,14,9,9.0,14,14,0
18076,14,8,40.0,5,5,1
18077,14,13,22.0,11,11,0
18078,14,12,0.0,20,20,0
18079,14,6,0.0,19,19,0
18080,14,5,22.0,12,12,0
18081,14,1,37.0,6,6,2
18082,14,153,0.0,24,24,0
18083,14,154,0.0,23,23,0
18084,14,69,0.0,21,21,0
18085,14,24,0.0,22,22,0
18133,15,24,0.0,21,21,0
18132,15,69,0.0,22,22,0
18131,15,154,0.0,23,23,0
18130,15,153,0.0,24,24,0
18129,15,1,43.0,6,6,2
18128,15,5,22.0,12,12,0
18127,15,6,0.0,19,19,0
18126,15,12,0.0,20,20,0
18124,15,8,45.0,5,5,1
18119,15,2,15.0,13,13,0
18117,15,7,2.0,18,18,0
18115,15,3,34.5,7,7,0
18114,15,4,26.0,9,9,0
18113,15,10,24.0,10,10,0
18112,15,15,30.5,8,8,0
18125,15,13,22.0,11,11,0
18121,15,17,51.5,4,4,1
18120,15,21,8.0,15,15,0
18116,15,67,3.0,17,17,0
18122,15,20,69.0,3,3,3
18123,15,9,9.0,14,14,0
18118,15,16,5.0,16,16,0
18110,15,18,85.0,1,1,6
18111,15,22,71.0,2,2,2
18134,16,18,89.0,1,1,6
18135,16,22,72.0,3,3,2
18136,16,15,30.5,8,8,0
18137,16,10,24.0,10,10,0
18138,16,4,26.0,9,9,0
18139,16,3,34.5,7,7,0
18140,16,67,5.0,17,17,0
18141,16,7,2.0,18,18,0
18142,16,16,5.0,16,16,0
18143,16,2,15.0,14,14,0
18144,16,21,8.0,15,15,0
18145,16,17,61.5,4,4,2
18146,16,20,74.0,2,2,3
18147,16,9,17.0,13,13,0
18148,16,8,48.0,6,6,1
18149,16,13,22.0,11,11,0
18150,16,12,0.0,20,20,0
18151,16,6,0.0,19,19,0
18152,16,5,22.0,12,12,0
18153,16,1,49.0,5,5,2
18154,16,153,0.0,24,24,0
18155,16,154,0.0,23,23,0
18156,16,69,0.0,25,25,0
18157,16,24,0.0,22,22,0
18158,16,155,0.0,21,21,0
29863,17,18,95.0,1,1,6
29864,17,22,77.0,3,3,2
29865,17,15,32.5,8,8,0
29866,17,10,24.0,10,10,0
29867,17,4,26.0,9,9,0
29868,17,3,34.5,7,7,0
29869,17,67,6.0,16,16,0
29870,17,7,2.0,19,19,0
29871,17,16,5.0,17,17,0
29872,17,2,19.0,13,13,0
29873,17,21,8.0,15,15,0
29874,17,17,69.5,4,4,2
29875,17,20,84.0,2,2,4
29876,17,9,17.0,14,14,0
29877,17,8,48.0,6,6,1
29878,17,13,22.0,11,11,0
29879,17,12,0.0,21,21,0
29880,17,6,0.0,20,20,0
29881,17,5,22.0,12,12,0
