result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,status_id,position_numeric,finished
25272,1067,846,1,4.0,7,7.0,7,7,6.0,58,+47.213,5511316.0,50.0,3.0,1:32.446,207.87,1,7.0,1
25273,1067,832,6,55.0,19,8.0,8,8,4.0,58,+51.526,5515629.0,49.0,2.0,1:31.921,209.057,1,8.0,1
25274,1067,840,117,18.0,8,9.0,9,9,2.0,58,+1:22.018,5546121.0,58.0,6.0,1:32.608,207.506,1,9.0,1
25275,1067,839,214,31.0,12,10.0,10,10,1.0,57,,,24.0,19.0,1:34.584,203.171,11,10.0,1
25276,1067,841,51,99.0,16,11.0,11,11,0.0,57,,,57.0,13.0,1:32.904,206.845,11,11.0,1
25277,1067,8,51,7.0,17,12.0,12,12,0.0,57,,,50.0,5.0,1:32.586,207.556,11,12.0,1
25278,1067,817,1,3.0,20,13.0,13,13,0.0,57,,,34.0,15.0,1:33.255,206.067,11,13.0,1
25279,1067,852,213,22.0,9,14.0,14,14,0.0,57,,,54.0,12.0,1:32.844,206.979,11,14.0,1
25280,1067,847,3,63.0,13,15.0,15,15,0.0,57,,,53.0,16.0,1:33.399,205.749,11,15.0,1
25281,1067,4,214,14.0,5,16.0,16,16,0.0,57,,,55.0,14.0,1:33.252,206.073,11,16.0,1
25282,1067,849,3,6.0,15,17.0,17,17,0.0,57,,,48.0,17.0,1:33.672,205.149,11,17.0,1
25283,1067,20,117,5.0,10,18.0,18,18,0.0,57,,,54.0,7.0,1:32.730,207.233,11,18.0,1
25284,1067,854,210,47.0,14,19.0,19,19,0.0,56,,,52.0,18.0,1:34.209,203.98,12,19.0,1
25285,1067,853,210,9.0,18,20.0,20,20,0.0,56,,,52.0,20.0,1:35.438,201.353,12,20.0,1
25286,1069,830,9,33.0,1,1.0,1,1,25.0,56,1:34:36.552,5676552.0,52.0,2.0,1:39.096,200.278,1,1.0,1
25287,1069,1,131,44.0,2,2.0,2,2,19.0,56,+1.333,5677885.0,41.0,1.0,1:38.485,201.521,1,2.0,1
25288,1069,815,9,11.0,3,3.0,3,3,15.0,56,+42.223,5718775.0,32.0,4.0,1:39.566,199.333,1,3.0,1
25289,1069,844,6,16.0,4,4.0,4,4,12.0,56,+52.246,5728798.0,41.0,3.0,1:39.303,199.861,1,4.0,1
25290,1069,817,1,3.0,6,5.0,5,5,10.0,56,+1:16.854,5753406.0,43.0,8.0,1:40.345,197.785,1,5.0,1
25291,1069,822,131,77.0,9,6.0,6,6,8.0,56,+1:20.128,5756680.0,41.0,6.0,1:40.147,198.176,1,6.0,1
25292,1069,832,6,55.0,5,7.0,7,7,6.0,56,+1:23.545,5760097.0,40.0,9.0,1:40.377,197.722,1,7.0,1
25293,1069,846,1,4.0,7,8.0,8,8,4.0,56,+1:24.395,5760947.0,41.0,7.0,1:40.228,198.016,1,8.0,1
25294,1069,852,213,22.0,10,9.0,9,9,2.0,55,,,47.0,13.0,1:41.151,196.209,11,9.0,1
25295,1069,20,117,5.0,18,10.0,10,10,1.0,55,,,40.0,10.0,1:40.481,197.517,11,10.0,1
25296,1069,841,51,99.0,12,11.0,11,11,0.0,55,,,44.0,12.0,1:41.145,196.221,11,11.0,1
25297,1069,840,117,18.0,13,12.0,12,12,0.0,55,,,36.0,14.0,1:41.189,196.135,11,12.0,1
25298,1069,8,51,7.0,15,13.0,13,13,0.0,55,,,43.0,15.0,1:41.340,195.843,11,13.0,1
25299,1069,847,3,63.0,20,14.0,14,14,0.0,55,,,36.0,11.0,1:41.120,196.269,11,14.0,1
25300,1069,849,3,6.0,14,15.0,15,15,0.0,55,,,46.0,17.0,1:41.818,194.924,11,15.0,1
25301,1069,854,210,47.0,16,16.0,16,16,0.0,54,,,36.0,16.0,1:41.395,195.737,12,16.0,1
25302,1069,853,210,9.0,17,17.0,17,17,0.0,54,,,42.0,20.0,1:42.886,192.9,12,17.0,1
25303,1069,4,214,14.0,19,,R,18,0.0,49,,,46.0,5.0,1:40.067,198.335,65,,0
25304,1069,839,214,31.0,11,,R,19,0.0,40,,,28.0,19.0,1:42.194,194.207,26,,0
25305,1069,842,213,10.0,8,,R,20,0.0,14,,,12.0,18.0,1:42.015,194.547,22,,0
25306,1070,830,9,33.0,3,1.0,1,1,25.0,71,1:38:39.086,5919086.0,52.0,2.0,1:18.999,196.134,1,1.0,1
25307,1070,1,131,44.0,2,2.0,2,2,18.0,71,+16.555,5935641.0,66.0,4.0,1:19.820,194.116,1,2.0,1
25308,1070,815,9,11.0,4,3.0,3,3,15.0,71,+17.752,5936838.0,49.0,3.0,1:19.468,194.976,1,3.0,1
25309,1070,842,213,10.0,5,4.0,4,4,12.0,71,+1:03.845,5982931.0,66.0,7.0,1:20.510,192.453,1,4.0,1
25310,1070,844,6,16.0,8,5.0,5,5,10.0,71,+1:21.037,6000123.0,63.0,9.0,1:20.665,192.083,1,5.0,1
25311,1070,832,6,55.0,6,6.0,6,6,8.0,70,,,63.0,5.0,1:20.081,193.484,11,6.0,1
25312,1070,20,117,5.0,9,7.0,7,7,6.0,70,,,70.0,6.0,1:20.460,192.572,11,7.0,1
25313,1070,8,51,7.0,10,8.0,8,8,4.0,70,,,63.0,11.0,1:20.713,191.969,11,8.0,1
25314,1070,4,214,14.0,12,9.0,9,9,2.0,70,,,54.0,10.0,1:20.711,191.973,11,9.0,1
25315,1070,846,1,4.0,18,10.0,10,10,1.0,70,,,67.0,8.0,1:20.617,192.197,11,10.0,1
25316,1070,841,51,99.0,11,11.0,11,11,0.0,70,,,68.0,16.0,1:21.523,190.061,11,11.0,1
25317,1070,817,1,3.0,7,12.0,12,12,0.0,70,,,40.0,13.0,1:21.069,191.126,11,12.0,1
25318,1070,839,214,31.0,19,13.0,13,13,0.0,70,,,67.0,14.0,1:21.348,190.47,11,13.0,1
25319,1070,840,117,18.0,20,14.0,14,14,0.0,69,,,61.0,12.0,1:20.930,191.454,12,14.0,1
25320,1070,822,131,77.0,1,15.0,15,15,0.0,69,,,69.0,1.0,1:17.774,199.223,12,15.0,1
25321,1070,847,3,63.0,16,16.0,16,16,0.0,69,,,61.0,18.0,1:22.016,188.919,12,16.0,1
25322,1070,849,3,6.0,13,17.0,17,17,0.0,69,,,66.0,17.0,1:21.546,190.008,12,17.0,1
25323,1070,853,210,9.0,15,18.0,18,18,0.0,68,,,61.0,15.0,1:21.402,190.344,13,18.0,1
25324,1070,854,210,47.0,14,,R,19,0.0,0,,,,0.0,,,4,,0
25325,1070,852,213,22.0,17,,R,20,0.0,0,,,,0.0,,,4,,0
25326,1071,1,131,44.0,10,1.0,1,1,25.0,71,1:32:22.851,5542851.0,46.0,2.0,1:11.982,215.503,1,1.0,1
25327,1071,830,9,33.0,2,2.0,2,2,18.0,71,+10.496,5553347.0,47.0,3.0,1:12.486,214.005,1,2.0,1
25328,1071,822,131,77.0,1,3.0,3,3,15.0,71,+13.576,5556427.0,49.0,4.0,1:12.526,213.887,1,3.0,1
25329,1071,815,9,11.0,4,4.0,4,4,13.0,71,+39.940,5582791.0,71.0,1.0,1:11.010,218.453,1,4.0,1
25330,1071,844,6,16.0,6,5.0,5,5,10.0,71,+49.517,5592368.0,61.0,7.0,1:12.822,213.018,1,5.0,1
25331,1071,832,6,55.0,3,6.0,6,6,8.0,71,+51.820,5594671.0,63.0,6.0,1:12.710,213.346,1,6.0,1
25332,1071,842,213,10.0,7,7.0,7,7,6.0,70,,,53.0,8.0,1:13.227,211.839,11,7.0,1
25333,1071,839,214,31.0,8,8.0,8,8,4.0,70,,,48.0,16.0,1:14.430,208.415,11,8.0,1
25334,1071,4,214,14.0,12,9.0,9,9,2.0,70,,,37.0,12.0,1:13.922,209.848,11,9.0,1
25335,1071,846,1,4.0,5,10.0,10,10,1.0,70,,,53.0,10.0,1:13.761,210.306,11,10.0,1
25336,1071,20,117,5.0,9,11.0,11,11,0.0,70,,,69.0,9.0,1:13.634,210.668,11,11.0,1
25337,1071,8,51,7.0,0,12.0,12,12,0.0,70,,,54.0,5.0,1:12.621,213.607,11,12.0,1
25338,1071,847,3,63.0,17,13.0,13,13,0.0,70,,,45.0,15.0,1:14.355,208.626,11,13.0,1
25339,1071,841,51,99.0,13,14.0,14,14,0.0,70,,,44.0,14.0,1:14.227,208.985,11,14.0,1
25340,1071,852,213,22.0,15,15.0,15,15,0.0,70,,,62.0,13.0,1:14.204,209.05,11,15.0,1
25341,1071,849,3,6.0,16,16.0,16,16,0.0,70,,,57.0,18.0,1:14.616,207.896,11,16.0,1
25342,1071,853,210,9.0,19,17.0,17,17,0.0,69,,,36.0,19.0,1:14.954,206.958,12,17.0,1
25343,1071,854,210,47.0,18,18.0,18,18,0.0,69,,,66.0,11.0,1:13.793,210.215,12,18.0,1
25344,1071,817,1,3.0,11,,R,19,0.0,49,,,40.0,17.0,1:14.443,208.379,75,,0
25345,1071,840,117,18.0,14,,R,20,0.0,47,,,25.0,20.0,1:15.344,205.887,130,,0
25346,1051,1,131,44.0,1,1.0,1,1,25.0,57,1:24:28.471,5068471.0,50.0,2.0,1:25.084,227.633,1,1.0,1
25347,1051,830,9,33.0,7,2.0,2,2,19.0,57,+25.743,5094214.0,57.0,1.0,1:23.196,232.799,1,2.0,1
25348,1051,4,214,14.0,3,3.0,3,3,15.0,57,+59.457,5127928.0,48.0,10.0,1:26.682,223.437,1,3.0,1
25349,1051,815,9,11.0,11,4.0,4,4,12.0,57,+1:02.306,5130777.0,49.0,3.0,1:25.613,226.227,1,4.0,1
25350,1051,839,214,31.0,9,5.0,5,5,10.0,57,+1:20.570,5149041.0,46.0,13.0,1:27.061,222.464,1,5.0,1
25351,1051,840,117,18.0,12,6.0,6,6,8.0,57,+1:21.274,5149745.0,44.0,17.0,1:27.356,221.713,1,6.0,1
25352,1051,832,6,55.0,5,7.0,7,7,6.0,57,+1:21.911,5150382.0,46.0,9.0,1:26.570,223.726,1,7.0,1
25353,1051,844,6,16.0,13,8.0,8,8,4.0,57,+1:23.126,5151597.0,46.0,8.0,1:26.555,223.765,1,8.0,1
25354,1051,846,1,4.0,4,9.0,9,9,2.0,56,,,51.0,4.0,1:25.746,225.876,11,9.0,1
25355,1051,20,117,5.0,10,10.0,10,10,1.0,56,,,53.0,7.0,1:26.434,224.078,11,10.0,1
25356,1051,842,213,10.0,2,11.0,11,11,0.0,56,,,46.0,11.0,1:27.019,222.572,11,11.0,1
25357,1051,817,1,3.0,14,12.0,12,12,0.0,56,,,50.0,14.0,1:27.198,222.115,11,12.0,1
25358,1051,852,213,22.0,8,13.0,13,13,0.0,56,,,50.0,12.0,1:27.043,222.51,11,13.0,1
25359,1051,8,51,7.0,16,14.0,14,14,0.0,56,,,53.0,6.0,1:26.358,224.275,11,14.0,1
25360,1051,841,51,99.0,18,15.0,15,15,0.0,56,,,40.0,18.0,1:27.823,220.534,11,15.0,1
25361,1051,854,210,47.0,19,16.0,16,16,0.0,56,,,46.0,19.0,1:28.412,219.065,11,16.0,1
25362,1051,847,3,63.0,15,17.0,17,17,0.0,55,,,55.0,5.0,1:25.768,225.818,12,17.0,1
25363,1051,853,210,9.0,20,18.0,18,18,0.0,55,,,55.0,16.0,1:27.340,221.754,12,18.0,1
25364,1051,849,3,6.0,17,,R,19,0.0,50,,,44.0,20.0,1:28.732,218.275,29,,0
25365,1051,822,131,77.0,6,,R,20,0.0,48,,,39.0,15.0,1:27.246,221.992,137,,0
25366,1072,1,131,44.0,1,1.0,1,1,26.0,50,2:06:15.118,7575118.0,47.0,1.0,1:30.734,244.962,1,1.0,1
25367,1072,830,9,33.0,3,2.0,2,2,18.0,50,+11.825,7586943.0,35.0,3.0,1:31.488,242.943,1,2.0,1
25368,1072,822,131,77.0,2,3.0,3,3,15.0,50,+27.531,7602649.0,47.0,2.0,1:31.408,243.155,1,3.0,1
25369,1072,839,214,31.0,9,4.0,4,4,12.0,50,+27.633,7602751.0,47.0,6.0,1:31.797,242.125,1,4.0,1
25370,1072,817,1,3.0,11,5.0,5,5,10.0,50,+40.121,7615239.0,43.0,11.0,1:32.716,239.725,1,5.0,1
25371,1072,842,213,10.0,6,6.0,6,6,8.0,50,+41.613,7616731.0,46.0,9.0,1:32.297,240.813,1,6.0,1
25372,1072,844,6,16.0,4,7.0,7,7,6.0,50,+44.475,7619593.0,46.0,4.0,1:31.601,242.643,1,7.0,1
25373,1072,832,6,55.0,15,8.0,8,8,4.0,50,+46.606,7621724.0,37.0,7.0,1:31.851,241.983,1,8.0,1
25374,1072,841,51,99.0,10,9.0,9,9,2.0,50,+58.505,7633623.0,37.0,15.0,1:32.865,239.34,1,9.0,1
25375,1072,846,1,4.0,7,10.0,10,10,1.0,50,+1:01.358,7636476.0,49.0,8.0,1:31.914,241.817,1,10.0,1
25376,1072,840,117,18.0,18,11.0,11,11,0.0,50,+1:17.212,7652330.0,45.0,14.0,1:32.804,239.498,1,11.0,1
25377,1072,849,3,6.0,16,12.0,12,12,0.0,50,+1:23.249,7658367.0,49.0,12.0,1:32.751,239.635,1,12.0,1
25378,1072,4,214,14.0,13,13.0,13,13,0.0,49,,,46.0,5.0,1:31.633,242.558,11,13.0,1
25379,1072,852,213,22.0,8,14.0,14,14,0.0,49,,,44.0,10.0,1:32.506,240.269,11,14.0,1
25380,1072,8,51,7.0,12,15.0,15,15,0.0,49,,,45.0,13.0,1:32.778,239.565,11,15.0,1
25381,1072,20,117,5.0,17,,R,16,0.0,44,,,41.0,16.0,1:34.030,236.375,130,,0
25382,1072,815,9,11.0,5,,R,17,0.0,14,,,9.0,17.0,1:34.138,236.104,4,,0
25383,1072,853,210,9.0,20,,R,18,0.0,14,,,7.0,20.0,1:37.043,229.036,4,,0
25384,1072,847,3,63.0,14,,R,19,0.0,14,,,7.0,19.0,1:36.130,231.211,4,,0
25385,1072,854,210,47.0,19,,R,20,0.0,8,,,8.0,18.0,1:36.043,231.421,3,,0
25386,1073,830,9,33.0,1,1.0,1,1,26.0,58,1:30:17.345,5417345.0,39.0,1.0,1:26.103,220.8,1,1.0,1
25387,1073,1,131,44.0,2,2.0,2,2,18.0,58,+2.256,5419601.0,43.0,3.0,1:26.615,219.495,1,2.0,1
25388,1073,832,6,55.0,5,3.0,3,3,15.0,58,+5.173,5422518.0,51.0,9.0,1:27.618,216.982,1,3.0,1
25389,1073,852,213,22.0,8,4.0,4,4,12.0,58,+5.692,5423037.0,50.0,7.0,1:27.496,217.285,1,4.0,1
25390,1073,842,213,10.0,12,5.0,5,5,10.0,58,+6.531,5423876.0,49.0,6.0,1:27.342,217.668,1,5.0,1
25391,1073,822,131,77.0,6,6.0,6,6,8.0,58,+7.463,5424808.0,51.0,5.0,1:26.862,218.871,1,6.0,1
25392,1073,846,1,4.0,3,7.0,7,7,6.0,58,+59.200,5476545.0,58.0,4.0,1:26.762,219.123,1,7.0,1
25393,1073,4,214,14.0,11,8.0,8,8,4.0,58,+1:01.708,5479053.0,58.0,8.0,1:27.607,217.01,1,8.0,1
25394,1073,839,214,31.0,9,9.0,9,9,2.0,58,+1:04.026,5481371.0,58.0,10.0,1:28.249,215.431,1,9.0,1
25395,1073,844,6,16.0,7,10.0,10,10,1.0,58,+1:06.057,5483402.0,40.0,12.0,1:28.433,214.983,1,10.0,1
25396,1073,20,117,5.0,15,11.0,11,11,0.0,58,+1:07.527,5484872.0,58.0,11.0,1:28.303,215.299,1,11.0,1
25397,1073,817,1,3.0,10,12.0,12,12,0.0,57,,,48.0,14.0,1:28.723,214.28,11,12.0,1
25398,1073,840,117,18.0,13,13.0,13,13,0.0,57,,,48.0,13.0,1:28.567,214.657,11,13.0,1
25399,1073,854,210,47.0,19,14.0,14,14,0.0,57,,,42.0,17.0,1:29.457,212.522,11,14.0,1
25400,1073,815,9,11.0,4,15.0,15,15,0.0,55,,,51.0,2.0,1:26.419,219.993,5,15.0,1
25401,1073,849,3,6.0,16,,R,16,0.0,50,,,30.0,15.0,1:29.293,212.912,3,,0
25402,1073,841,51,99.0,14,,R,17,0.0,33,,,33.0,16.0,1:29.442,212.557,6,,0
25403,1073,847,3,63.0,17,,R,18,0.0,26,,,23.0,19.0,1:30.647,209.732,6,,0
25404,1073,8,51,7.0,18,,R,19,0.0,25,,,23.0,18.0,1:29.698,211.951,23,,0
25405,1073,853,210,9.0,20,,W,20,0.0,0,,,,0.0,,,139,,0
25406,1074,844,6,16.0,1,1.0,1,1,26.0,57,1:37:33.584,5853584.0,51.0,1.0,1:34.570,206.018,1,1.0,1
25407,1074,832,6,55.0,3,2.0,2,2,18.0,57,+5.598,5859182.0,52.0,3.0,1:35.740,203.501,1,2.0,1
25408,1074,1,131,44.0,5,3.0,3,3,15.0,57,+9.675,5863259.0,53.0,5.0,1:36.228,202.469,1,3.0,1
25409,1074,847,131,63.0,9,4.0,4,4,12.0,57,+11.211,5864795.0,56.0,6.0,1:36.302,202.313,1,4.0,1
25410,1074,825,210,20.0,7,5.0,5,5,10.0,57,+14.754,5868338.0,53.0,8.0,1:36.623,201.641,1,5.0,1
25411,1074,822,51,77.0,6,6.0,6,6,8.0,57,+16.119,5869703.0,53.0,7.0,1:36.599,201.691,1,6.0,1
25412,1074,839,214,31.0,11,7.0,7,7,6.0,57,+19.423,5873007.0,53.0,14.0,1:37.110,200.63,1,7.0,1
25413,1074,852,213,22.0,16,8.0,8,8,4.0,57,+20.386,5873970.0,53.0,13.0,1:37.104,200.642,1,8.0,1
25414,1074,4,214,14.0,8,9.0,9,9,2.0,57,+22.390,5875974.0,44.0,10.0,1:36.733,201.412,1,9.0,1
25415,1074,855,51,24.0,15,10.0,10,10,1.0,57,+23.064,5876648.0,39.0,9.0,1:36.685,201.512,1,10.0,1
25416,1074,854,210,47.0,12,11.0,11,11,0.0,57,+32.574,5886158.0,37.0,11.0,1:36.956,200.948,1,11.0,1
25417,1074,840,117,18.0,19,12.0,12,12,0.0,57,+45.873,5899457.0,49.0,15.0,1:37.146,200.555,1,12.0,1
25418,1074,848,3,23.0,14,13.0,13,13,0.0,57,+53.932,5907516.0,50.0,18.0,1:37.355,200.125,1,13.0,1
25419,1074,817,1,3.0,18,14.0,14,14,0.0,57,+54.975,5908559.0,50.0,16.0,1:37.261,200.318,1,14.0,1
25420,1074,846,1,4.0,13,15.0,15,15,0.0,57,+56.335,5909919.0,51.0,12.0,1:36.988,200.882,1,15.0,1
25421,1074,849,3,6.0,20,16.0,16,16,0.0,57,+1:01.795,5915379.0,51.0,20.0,1:38.251,198.3,1,16.0,1
25422,1074,807,117,27.0,17,17.0,17,17,0.0,57,+1:03.829,5917413.0,49.0,19.0,1:38.201,198.401,1,17.0,1
25423,1074,815,9,11.0,4,18.0,18,18,0.0,56,,,52.0,4.0,1:36.089,202.762,32,18.0,1
25424,1074,830,9,1.0,2,19.0,19,19,0.0,54,,,51.0,2.0,1:35.440,204.14,32,19.0,1
25425,1074,842,213,10.0,10,,R,20,0.0,44,,,34.0,17.0,1:37.324,200.189,131,,0
25426,1075,830,9,1.0,4,1.0,1,1,25.0,50,1:24:19.293,5059293.0,50.0,2.0,1:31.772,242.191,1,1.0,1
25427,1075,844,6,16.0,2,2.0,2,2,19.0,50,+0.549,5059842.0,48.0,1.0,1:31.634,242.556,1,2.0,1
25428,1075,832,6,55.0,3,3.0,3,3,15.0,50,+8.097,5067390.0,48.0,3.0,1:31.905,241.841,1,3.0,1
25429,1075,815,9,11.0,1,4.0,4,4,12.0,50,+10.800,5070093.0,46.0,4.0,1:32.042,241.481,1,4.0,1
25430,1075,847,131,63.0,6,5.0,5,5,10.0,50,+32.732,5092025.0,43.0,7.0,1:32.821,239.454,1,5.0,1
25431,1075,839,214,31.0,5,6.0,6,6,8.0,50,+56.017,5115310.0,46.0,9.0,1:33.103,238.729,1,6.0,1
25432,1075,846,1,4.0,11,7.0,7,7,6.0,50,+56.124,5115417.0,46.0,5.0,1:32.753,239.629,1,7.0,1
25433,1075,842,213,10.0,9,8.0,8,8,4.0,50,+1:02.946,5122239.0,42.0,10.0,1:33.468,237.796,1,8.0,1
25434,1075,825,210,20.0,10,9.0,9,9,2.0,50,+1:04.308,5123601.0,48.0,6.0,1:32.779,239.562,1,9.0,1
25435,1075,1,131,44.0,15,10.0,10,10,1.0,50,+1:13.948,5133241.0,47.0,8.0,1:32.997,239.001,1,10.0,1
25436,1075,855,51,24.0,12,11.0,11,11,0.0,50,+1:22.215,5141508.0,45.0,13.0,1:33.924,236.642,1,11.0,1
25437,1075,807,117,27.0,17,12.0,12,12,0.0,50,+1:31.742,5151035.0,47.0,11.0,1:33.651,237.332,1,12.0,1
25438,1075,840,117,18.0,13,13.0,13,13,0.0,49,,,46.0,16.0,1:34.446,235.334,11,13.0,1
25439,1075,848,3,23.0,16,14.0,14,14,0.0,47,,,46.0,15.0,1:34.368,235.528,130,14.0,1
25440,1075,822,51,77.0,8,,R,15,0.0,36,,,31.0,14.0,1:33.979,236.503,141,,0
25441,1075,4,214,14.0,7,,R,16,0.0,35,,,33.0,12.0,1:33.831,236.876,103,,0
25442,1075,817,1,3.0,14,,R,17,0.0,35,,,34.0,17.0,1:34.487,235.232,6,,0
25443,1075,849,3,6.0,18,,R,18,0.0,14,,,9.0,18.0,1:37.530,227.892,3,,0
25444,1075,852,213,22.0,19,,R,19,0.0,0,,,,0.0,,,131,,0
25445,1075,854,210,47.0,0,,W,20,0.0,0,,,,0.0,,,54,,0
25446,1076,844,6,16.0,1,1.0,1,1,26.0,58,1:27:46.548,5266548.0,58.0,1.0,1:20.260,236.74,1,1.0,1
25447,1076,815,9,11.0,3,2.0,2,2,18.0,58,+20.524,5287072.0,58.0,3.0,1:21.094,234.305,1,2.0,1
25448,1076,847,131,63.0,6,3.0,3,3,15.0,58,+25.593,5292141.0,53.0,4.0,1:21.495,233.152,1,3.0,1
25449,1076,1,131,44.0,5,4.0,4,4,12.0,58,+28.543,5295091.0,51.0,7.0,1:21.886,232.039,1,4.0,1
25450,1076,846,1,4.0,4,5.0,5,5,10.0,58,+53.303,5319851.0,55.0,8.0,1:22.248,231.018,1,5.0,1
25451,1076,817,1,3.0,7,6.0,6,6,8.0,58,+53.737,5320285.0,54.0,9.0,1:22.451,230.449,1,6.0,1
25452,1076,839,214,31.0,8,7.0,7,7,6.0,58,+1:01.683,5328231.0,58.0,10.0,1:22.469,230.399,1,7.0,1
25453,1076,822,51,77.0,12,8.0,8,8,4.0,58,+1:08.439,5334987.0,54.0,5.0,1:21.651,232.707,1,8.0,1
25454,1076,842,213,10.0,11,9.0,9,9,2.0,58,+1:16.221,5342769.0,52.0,13.0,1:22.731,229.669,1,9.0,1
25455,1076,848,3,23.0,20,10.0,10,10,1.0,58,+1:19.382,5345930.0,54.0,12.0,1:22.589,230.064,1,10.0,1
25456,1076,855,51,24.0,14,11.0,11,11,0.0,58,+1:21.695,5348243.0,55.0,11.0,1:22.541,230.198,1,11.0,1
25457,1076,840,117,18.0,19,12.0,12,12,0.0,58,+1:28.598,5355146.0,48.0,17.0,1:23.592,227.304,1,12.0,1
25458,1076,854,210,47.0,15,13.0,13,13,0.0,57,,,55.0,14.0,1:23.006,228.908,11,13.0,1
25459,1076,825,210,20.0,16,14.0,14,14,0.0,57,,,44.0,15.0,1:23.071,228.729,11,14.0,1
25460,1076,852,213,22.0,13,15.0,15,15,0.0,57,,,56.0,16.0,1:23.342,227.985,11,15.0,1
25461,1076,849,3,6.0,18,16.0,16,16,0.0,57,,,49.0,18.0,1:23.882,226.518,11,16.0,1
25462,1076,4,214,14.0,10,17.0,17,17,0.0,57,,,57.0,2.0,1:20.846,235.024,11,17.0,1
25463,1076,830,9,1.0,2,,R,18,0.0,38,,,37.0,6.0,1:21.677,232.633,95,,0
25464,1076,20,117,5.0,17,,R,19,0.0,22,,,17.0,19.0,1:25.189,223.042,3,,0
25465,1076,832,6,55.0,9,,R,20,0.0,1,,,,0.0,,,20,,0
25466,1077,830,9,1.0,1,1.0,1,1,26.0,63,1:32:07.986,5527986.0,55.0,1.0,1:18.446,225.281,1,1.0,1
25467,1077,815,9,11.0,3,2.0,2,2,18.0,63,+16.527,5544513.0,52.0,3.0,1:18.949,223.845,1,2.0,1
25468,1077,846,1,4.0,5,3.0,3,3,15.0,63,+34.834,5562820.0,61.0,7.0,1:20.903,218.439,1,3.0,1
25469,1077,847,131,63.0,11,4.0,4,4,12.0,63,+42.506,5570492.0,57.0,8.0,1:20.962,218.28,1,4.0,1
25470,1077,822,51,77.0,7,5.0,5,5,10.0,63,+43.181,5571167.0,43.0,6.0,1:20.758,218.831,1,5.0,1
25471,1077,844,6,16.0,2,6.0,6,6,8.0,63,+56.072,5584058.0,63.0,2.0,1:18.574,224.914,1,6.0,1
25472,1077,852,213,22.0,12,7.0,7,7,6.0,63,+1:01.110,5589096.0,61.0,5.0,1:20.544,219.412,1,7.0,1
25473,1077,20,117,5.0,13,8.0,8,8,4.0,63,+1:10.892,5598878.0,47.0,9.0,1:21.211,217.61,1,8.0,1
25474,1077,825,210,20.0,8,9.0,9,9,2.0,63,+1:15.260,5603246.0,61.0,10.0,1:21.238,217.538,1,9.0,1
25475,1077,840,117,18.0,15,10.0,10,10,1.0,62,,,46.0,16.0,1:21.750,216.176,11,10.0,1
25476,1077,848,3,23.0,18,11.0,11,11,0.0,62,,,61.0,17.0,1:21.757,216.157,11,11.0,1
25477,1077,842,213,10.0,17,12.0,12,12,0.0,62,,,34.0,15.0,1:21.713,216.274,11,12.0,1
25478,1077,1,131,44.0,14,13.0,13,13,0.0,62,,,50.0,13.0,1:21.419,217.054,11,13.0,1
25479,1077,839,214,31.0,16,14.0,14,14,0.0,62,,,37.0,18.0,1:21.887,215.814,11,14.0,1
25480,1077,855,51,24.0,0,15.0,15,15,0.0,62,,,61.0,11.0,1:21.286,217.41,11,15.0,1
25481,1077,849,3,6.0,19,16.0,16,16,0.0,62,,,62.0,12.0,1:21.338,217.271,11,16.0,1
25482,1077,854,210,47.0,10,17.0,17,17,0.0,62,,,55.0,4.0,1:18.999,223.704,11,17.0,1
25483,1077,817,1,3.0,6,18.0,18,18,0.0,62,,,61.0,14.0,1:21.577,216.634,11,18.0,1
25484,1077,4,214,14.0,9,,R,19,0.0,6,,,5.0,19.0,1:39.685,177.282,130,,0
25485,1077,832,6,55.0,4,,R,20,0.0,0,,,,0.0,,,4,,0
25486,1078,830,9,1.0,3,1.0,1,1,26.0,57,1:34:24.258,5664258.0,54.0,1.0,1:31.361,213.255,1,1.0,1
25487,1078,844,6,16.0,1,2.0,2,2,18.0,57,+3.786,5668044.0,53.0,2.0,1:31.488,212.959,1,2.0,1
25488,1078,832,6,55.0,2,3.0,3,3,15.0,57,+8.229,5672487.0,56.0,3.0,1:31.790,212.258,1,3.0,1
25489,1078,815,9,11.0,4,4.0,4,4,12.0,57,+10.638,5674896.0,54.0,4.0,1:31.819,212.191,1,4.0,1
25490,1078,847,131,63.0,12,5.0,5,5,10.0,57,+18.582,5682840.0,56.0,5.0,1:32.195,211.325,1,5.0,1
25491,1078,1,131,44.0,6,6.0,6,6,8.0,57,+21.368,5685626.0,55.0,7.0,1:32.941,209.629,1,6.0,1
25492,1078,822,51,77.0,5,7.0,7,7,6.0,57,+25.073,5689331.0,56.0,10.0,1:33.184,209.083,1,7.0,1
25493,1078,839,214,31.0,20,8.0,8,8,4.0,57,+28.386,5692644.0,56.0,9.0,1:33.163,209.13,1,8.0,1
25494,1078,848,3,23.0,18,9.0,9,9,2.0,57,+32.365,5696623.0,57.0,15.0,1:33.447,208.494,1,9.0,1
25495,1078,840,117,18.0,0,10.0,10,10,1.0,57,+37.026,5701284.0,52.0,12.0,1:33.312,208.796,1,10.0,1
