constructor_results_id,race_id,constructor_id,points,status
15650,990,6,25.0,
15651,990,131,33.0,
15652,990,5,12.0,
15653,990,210,10.0,
15654,990,4,8.0,
15655,990,1,10.0,
15656,990,15,2.0,
15657,990,10,1.0,
15658,990,3,0.0,
15659,990,9,0.0,
15660,991,9,35.0,
15661,991,131,30.0,
15662,991,6,19.0,
15663,991,4,10.0,
15664,991,1,6.0,
15665,991,210,1.0,
15666,991,10,0.0,
15667,991,3,0.0,
15668,991,15,0.0,
15669,991,5,0.0,
15670,992,131,25.0,
15671,992,6,30.0,
15672,992,10,15.0,
15673,992,4,10.0,
15674,992,15,8.0,
15675,992,1,8.0,
15676,992,3,4.0,
15677,992,5,1.0,
15678,992,210,0.0,
15679,992,9,0.0,
15680,993,131,43.0,
15681,993,9,25.0,
15682,993,6,12.0,
15683,993,210,8.0,
15684,993,4,6.0,
15685,993,1,4.0,
15686,993,10,2.0,
15687,993,15,1.0,
15688,993,3,0.0,
15689,993,5,0.0,
15690,994,9,27.0,
15691,994,6,30.0,
15692,994,131,25.0,
15693,994,10,8.0,
15694,994,5,6.0,
15695,994,4,5.0,
15696,994,15,0.0,
15697,994,210,0.0,
15698,994,1,0.0,
15699,994,3,0.0,
15700,995,6,33.0,
15701,995,131,28.0,
15702,995,9,27.0,
15703,995,4,10.0,
15704,995,10,2.0,
15705,995,15,1.0,
15706,995,5,0.0,
15707,995,210,0.0,
15708,995,1,0.0,
15709,995,3,0.0,
15710,996,131,31.0,
15711,996,9,30.0,
15712,996,6,25.0,
15713,996,210,8.0,
15714,996,4,6.0,
15715,996,15,1.0,
15716,996,1,0.0,
15717,996,5,0.0,
15718,996,3,0.0,
15719,996,10,0.0,
15720,997,9,25.0,
15721,997,6,33.0,
15722,997,210,22.0,
15723,997,10,14.0,
15724,997,1,4.0,
15725,997,15,3.0,
15726,997,5,0.0,
15727,997,4,0.0,
15728,997,3,0.0,
15729,997,131,0.0,
15730,998,6,40.0,
15731,998,131,30.0,
15732,998,9,10.0,
15733,998,4,8.0,
15734,998,10,7.0,
15735,998,1,4.0,
15736,998,210,2.0,
15737,998,3,0.0,
15738,998,5,0.0,
15739,998,15,0.0,
15740,999,131,43.0,
15741,999,6,15.0,
15742,999,9,12.0,
15743,999,4,10.0,
15744,999,210,8.0,
15745,999,10,10.0,
15746,999,15,2.0,
15747,999,5,1.0,
15748,999,1,0.0,
15749,999,3,0.0,
15750,1000,131,35.0,
15751,1000,6,33.0,
15752,1000,9,12.0,
15753,1000,5,8.0,
15754,1000,210,7.0,
15755,1000,1,4.0,
15756,1000,4,2.0,
15757,1000,10,0.0,
15758,1000,15,0.0,
15759,1000,3,0.0,
15760,1001,6,25.0,
15761,1001,131,30.0,
15762,1001,9,15.0,
15763,1001,10,18.0,
15764,1001,210,10.0,
15765,1001,5,2.0,
15766,1001,15,1.0,
15767,1001,4,0.0,
15768,1001,3,0.0,
15769,1001,1,0.0,
15770,1002,131,40.0,
15771,1002,6,30.0,
15772,1002,9,10.0,
15773,1002,210,0.0,
15774,1002,10,14.0,
15775,1002,4,4.0,
15776,1002,3,3.0,
15777,1002,15,0.0,
15778,1002,1,0.0,
15779,1002,5,0.0,
15780,1003,131,37.0,
15781,1003,9,26.0,
15782,1003,6,25.0,
15783,1003,1,6.0,
15784,1003,4,5.0,
15785,1003,15,2.0,
15786,1003,5,0.0,
15787,1003,3,0.0,
15788,1003,210,0.0,
15789,1003,10,0.0,
15790,1004,131,43.0,
15791,1004,6,27.0,
15792,1004,9,18.0,
15793,1004,15,6.0,
15794,1004,210,4.0,
15795,1004,10,3.0,
15796,1004,4,0.0,
15797,1004,1,0.0,
15798,1004,3,0.0,
15799,1004,5,0.0,
15800,1005,131,43.0,
15801,1005,9,27.0,
15802,1005,6,18.0,
15803,1005,10,8.0,
15804,1005,210,4.0,
15805,1005,4,1.0,
15806,1005,5,0.0,
15807,1005,15,0.0,
15808,1005,1,0.0,
15809,1005,3,0.0,
15810,1006,6,37.0,
15811,1006,9,18.0,
15812,1006,131,25.0,
15813,1006,4,14.0,
15814,1006,10,4.0,
15815,1006,210,0.0,
15816,1006,5,2.0,
15817,1006,15,1.0,
15818,1006,1,0.0,
15819,1006,3,0.0,
15822,1007,131,22.0,
15823,1007,4,8.0,
15824,1007,15,8.0,
15825,1007,1,4.0,
15826,1007,5,1.0,
15827,1007,10,0.0,
15828,1007,3,0.0,
15829,1007,210,0.0,
15830,1008,131,35.0,
15831,1008,9,30.0,
15832,1008,6,23.0,
15833,1008,15,6.0,
15834,1008,210,6.0,
15835,1008,10,1.0,
15836,1008,5,0.0,
15837,1008,4,0.0,
15838,1008,1,0.0,
15839,1008,3,0.0,
15840,1009,131,35.0,
15841,1009,6,18.0,
15842,1009,9,27.0,
15843,1009,4,8.0,
15844,1009,15,6.0,
15845,1009,10,4.0,
15846,1009,210,3.0,
15847,1009,1,0.0,
15848,1009,5,0.0,
15849,1009,3,0.0,
15850,1010,131,44.0,
15851,1010,9,15.0,
15852,1010,6,22.0,
15853,1010,210,8.0,
15854,1010,4,6.0,
15855,1010,51,4.0,
15856,1010,211,2.0,
15857,1010,5,1.0,
15858,1010,1,0.0,
15859,1010,3,0.0,
15860,1011,131,43.0,
15861,1011,6,26.0,
15862,1011,9,16.0,
15863,1011,1,8.0,
15864,1011,51,6.0,
15865,1011,211,1.0,
15866,1011,210,0.0,
15867,1011,3,0.0,
15868,1011,4,0.0,
15869,1011,5,2.0,
15870,1012,131,43.0,
15871,1012,6,25.0,
15872,1012,9,21.0,
15873,1012,4,6.0,
15874,1012,211,4.0,
15875,1012,51,2.0,
15876,1012,5,1.0,
15877,1012,210,0.0,
15878,1012,1,0.0,
15879,1012,3,0.0,
15880,1013,131,43.0,
15881,1013,6,26.0,
15882,1013,9,12.0,
15883,1013,211,10.0,
15884,1013,1,10.0,
15885,1013,51,1.0,
15886,1013,5,0.0,
15887,1013,210,0.0,
15888,1013,4,0.0,
15889,1013,3,0.0,
15890,1014,131,44.0,
15891,1014,9,23.0,
15892,1014,6,22.0,
15893,1014,210,7.0,
15894,1014,1,4.0,
15895,1014,5,2.0,
15896,1014,4,0.0,
15897,1014,51,0.0,
15898,1014,211,0.0,
15899,1014,3,0.0,
15900,1015,131,40.0,
15901,1015,6,18.0,
15902,1015,9,23.0,
15903,1015,1,8.0,
15904,1015,5,10.0,
15905,1015,4,2.0,
15906,1015,210,1.0,
15907,1015,211,0.0,
15908,1015,3,0.0,
15909,1015,51,0.0,
15910,1016,131,38.0,
15911,1016,6,33.0,
15912,1016,9,14.0,
15913,1016,4,14.0,
15914,1016,211,2.0,
15915,1016,5,1.0,
15916,1016,1,0.0,
15917,1016,51,0.0,
15918,1016,210,0.0,
15919,1016,3,0.0,
15920,1017,131,43.0,
15921,1017,6,26.0,
15922,1017,9,13.0,
15923,1017,1,10.0,
15924,1017,4,4.0,
15925,1017,51,6.0,
15926,1017,211,0.0,
15927,1017,5,0.0,
15928,1017,210,0.0,
15929,1017,3,0.0,
15930,1018,9,32.0,
15931,1018,6,30.0,
15932,1018,131,25.0,
15933,1018,1,12.0,
15934,1018,51,3.0,
15935,1018,211,0.0,
15936,1018,4,0.0,
15937,1018,5,0.0,
15938,1018,210,0.0,
15939,1018,3,0.0,
15940,1019,131,44.0,
15941,1019,6,15.0,
15942,1019,9,22.0,
15943,1019,1,8.0,
15944,1019,4,7.0,
15945,1019,51,4.0,
15946,1019,5,2.0,
15947,1019,211,0.0,
15948,1019,3,0.0,
15949,1019,210,0.0,
15950,1020,9,26.0,
15951,1020,6,18.0,
15952,1020,5,23.0,
15953,1020,211,12.0,
15954,1020,1,10.0,
15955,1020,51,0.0,
15956,1020,210,10.0,
15957,1020,131,2.0,
15958,1020,3,1.0,
15959,1020,4,0.0,
15960,1021,131,29.0,
15961,1021,9,27.0,
15962,1021,6,27.0,
15963,1021,1,12.0,
15964,1021,51,6.0,
15965,1021,5,1.0,
15966,1021,211,0.0,
15967,1021,4,0.0,
15968,1021,210,0.0,
15969,1021,3,0.0,
15970,1022,6,38.0,
15971,1022,131,33.0,
15972,1022,9,10.0,
15973,1022,211,9.0,
15974,1022,5,8.0,
15975,1022,4,4.0,
15976,1022,1,0.0,
15977,1022,210,0.0,
15978,1022,3,0.0,
15979,1022,51,0.0,
15980,1023,6,25.0,
15981,1023,131,34.0,
15982,1023,4,22.0,
15983,1023,9,12.0,
15984,1023,211,6.0,
15985,1023,51,2.0,
15986,1023,1,1.0,
15987,1023,5,0.0,
15988,1023,3,0.0,
15989,1023,210,0.0,
15990,1024,6,43.0,
15991,1024,9,23.0,
15992,1024,131,22.0,
15993,1024,1,6.0,
15994,1024,5,4.0,
15995,1024,4,2.0,
15996,1024,51,1.0,
15997,1024,210,0.0,
15998,1024,211,0.0,
15999,1024,3,0.0,
16000,1025,131,44.0,
16001,1025,6,15.0,
16002,1025,9,22.0,
16003,1025,1,12.0,
16004,1025,211,6.0,
16005,1025,210,2.0,
16006,1025,4,1.0,
16007,1025,5,0.0,
16008,1025,51,0.0,
16009,1025,3,0.0,
16010,1026,131,41.0,
16011,1026,6,26.0,
16012,1026,9,12.0,
16013,1026,1,10.0,
16014,1026,4,0.0,
16015,1026,5,7.0,
16016,1026,211,6.0,
16017,1026,51,0.0,
16018,1026,210,0.0,
16019,1026,3,0.0,
16020,1027,131,40.0,
16021,1027,6,31.0,
16022,1027,9,18.0,
16023,1027,211,6.0,
16024,1027,4,5.0,
16025,1027,5,2.0,
16026,1027,1,0.0,
16027,1027,51,0.0,
16028,1027,210,0.0,
16029,1027,3,0.0,
16030,1028,131,43.0,
16031,1028,9,25.0,
16032,1028,6,13.0,
16033,1028,4,10.0,
16034,1028,1,10.0,
16035,1028,211,1.0,
16036,1028,51,0.0,
16037,1028,5,0.0,
16038,1028,210,0.0,
16039,1028,3,0.0,
16040,1029,9,25.0,
16041,1029,5,19.0,
16042,1029,1,19.0,
16043,1029,51,22.0,
16044,1029,4,8.0,
16045,1029,131,6.0,
16046,1029,211,2.0,
16047,1029,210,0.0,
16048,1029,3,0.0,
16049,1029,6,0.0,
16050,1030,131,38.0,
16051,1030,9,26.0,
16052,1030,6,25.0,
16053,1030,211,6.0,
16054,1030,1,5.0,
16055,1030,5,2.0,
16056,1030,4,0.0,
16057,1030,51,0.0,
16058,1030,210,0.0,
16059,1030,3,0.0,
16060,1031,131,37.0,
16061,1031,6,19.0,
16062,1031,1,26.0,
16063,1031,211,8.0,
16064,1031,213,6.0,
16065,1031,4,4.0,
16066,1031,51,2.0,
16067,1031,3,0.0,
16068,1031,9,0.0,
16069,1031,210,0.0,
16070,1032,131,43.0,
16071,1032,9,27.0,
16072,1032,1,13.0,
16073,1032,211,14.0,
16074,1032,4,4.0,
16075,1032,213,1.0,
16076,1032,51,0.0,
16077,1032,210,0.0,
16078,1032,3,0.0,
16079,1032,6,0.0,
16080,1033,131,41.0,
16081,1033,9,28.0,
16082,1033,211,18.0,
16083,1033,6,8.0,
16084,1033,4,4.0,
16085,1033,210,1.0,
16086,1033,1,2.0,
16087,1033,213,0.0,
16088,1033,51,0.0,
16089,1033,3,0.0,
16090,1034,131,25.0,
16091,1034,9,23.0,
16092,1034,6,16.0,
16093,1034,4,20.0,
16094,1034,1,10.0,
16095,1034,213,6.0,
16096,1034,211,2.0,
16097,1034,3,0.0,
16098,1034,51,0.0,
16099,1034,210,0.0,
16100,1035,9,35.0,
16101,1035,131,34.0,
16102,1035,6,12.0,
16103,1035,211,14.0,
16104,1035,4,4.0,
16105,1035,1,2.0,
16106,1035,213,1.0,
16107,1035,51,0.0,
16108,1035,210,0.0,
16109,1035,3,0.0,
16110,1036,131,41.0,
16111,1036,9,22.0,
16112,1036,211,22.0,
16113,1036,1,9.0,
16114,1036,6,6.0,
16115,1036,213,2.0,
16116,1036,4,0.0,
16117,1036,51,0.0,
16118,1036,210,0.0,
16119,1036,3,0.0,
16120,1037,131,43.0,
16121,1037,9,23.0,
16122,1037,4,23.0,
16123,1037,1,6.0,
16124,1037,213,4.0,
16125,1037,211,3.0,
16126,1037,51,0.0,
16127,1037,6,0.0,
16128,1037,210,0.0,
16129,1037,3,0.0,
16130,1038,213,27.0,
16131,1038,1,30.0,
16132,1038,211,16.0,
16133,1038,131,17.0,
16134,1038,4,12.0,
16135,1038,3,0.0,
16136,1038,210,0.0,
16137,1038,51,0.0,
16138,1038,9,0.0,
16139,1038,6,0.0,
16140,1039,131,44.0,
16141,1039,9,15.0,
16142,1039,4,12.0,
16143,1039,211,10.0,
16144,1039,1,8.0,
16145,1039,213,6.0,
16146,1039,6,5.0,
16147,1039,51,2.0,
16148,1039,3,0.0,
16149,1039,210,0.0,
16150,1040,131,41.0,
16151,1040,9,19.0,
16152,1040,211,12.0,
16153,1040,4,16.0,
16154,1040,6,8.0,
16155,1040,213,6.0,
16156,1040,51,0.0,
16157,1040,210,0.0,
16158,1040,1,0.0,
16159,1040,3,0.0,
16160,1041,131,25.0,
16161,1041,9,19.0,
16162,1041,4,15.0,
16163,1041,211,16.0,
16164,1041,1,10.0,
16165,1041,213,8.0,
16166,1041,6,6.0,
16167,1041,210,2.0,
16168,1041,51,1.0,
16169,1041,3,0.0,
16170,1042,131,44.0,
16171,1042,9,15.0,
16172,1042,6,13.0,
16173,1042,213,10.0,
16174,1042,1,8.0,
16175,1042,211,6.0,
16176,1042,4,6.0,
16177,1042,51,0.0,
16178,1042,3,0.0,
16179,1042,210,0.0,
16180,1043,131,44.0,
16181,1043,4,15.0,
16182,1043,213,12.0,
16183,1043,6,10.0,
16184,1043,211,8.0,
16185,1043,1,10.0,
16186,1043,51,3.0,
16187,1043,3,0.0,
16188,1043,210,0.0,
16189,1043,9,0.0,
16190,1044,131,25.0,
16191,1044,211,20.0,
16192,1044,6,27.0,
16193,1044,1,15.0,
16194,1044,9,14.0,
16195,1044,4,1.0,
16196,1044,213,0.0,
16197,1044,51,0.0,
16198,1044,3,0.0,
16199,1044,210,0.0,
16200,1045,131,29.0,
16201,1045,9,34.0,
16202,1045,1,22.0,
16203,1045,213,8.0,
16204,1045,4,8.0,
16205,1045,6,1.0,
16206,1045,3,0.0,
16207,1045,51,0.0,
16208,1045,210,0.0,
16209,1045,211,0.0,
16210,1046,211,40.0,
16211,1046,4,28.0,
16212,1046,1,13.0,
16213,1046,9,8.0,
16214,1046,213,6.0,
16215,1046,131,7.0,
16216,1046,6,0.0,
16217,1046,51,0.0,
16218,1046,210,0.0,
16219,1046,3,0.0,
16220,1047,9,37.0,
16221,1047,131,33.0,
16222,1047,1,18.0,
16223,1047,4,9.0,
16224,1047,213,4.0,
16225,1047,211,1.0,
16226,1047,51,0.0,
16227,1047,6,0.0,
16228,1047,3,0.0,
16229,1047,210,0.0,
16230,1052,131,41.0,
16231,1052,9,28.0,
16232,1052,1,18.0,
16233,1052,6,12.0,
16234,1052,213,2.0,
16235,1052,117,1.0,
16236,1052,51,0.0,
16237,1052,214,0.0,
16238,1052,3,0.0,
16239,1052,210,0.0,
16240,1053,9,25.0,
16241,1053,131,19.0,
16242,1053,1,23.0,
16243,1053,6,22.0,
16244,1053,117,4.0,
16245,1053,213,6.0,
16246,1053,51,0.0,
16247,1053,214,3.0,
16248,1053,210,0.0,
16249,1053,3,0.0,
16250,1054,131,41.0,
16251,1054,9,30.0,
16252,1054,1,12.0,
16253,1054,6,8.0,
16254,1054,214,10.0,
16255,1054,213,1.0,
16256,1054,51,0.0,
16257,1054,117,0.0,
16258,1054,3,0.0,
16259,1054,210,0.0,
16260,1055,131,40.0,
16261,1055,9,29.0,
16262,1055,6,18.0,
16263,1055,1,12.0,
16264,1055,214,2.0,
16265,1055,213,1.0,
16266,1055,117,0.0,
16267,1055,51,0.0,
16268,1055,3,0.0,
16269,1055,210,0.0,
16270,1056,6,18.0,
16271,1056,9,37.0,
16272,1056,1,15.0,
16273,1056,117,14.0,
16274,1056,213,8.0,
16275,1056,131,7.0,
16276,1056,214,2.0,
16277,1056,51,1.0,
16278,1056,3,0.0,
16279,1056,210,0.0,
16280,1057,9,25.0,
16281,1057,117,18.0,
16282,1057,213,21.0,
16283,1057,6,16.0,
16284,1057,1,12.0,
16285,1057,214,8.0,
16286,1057,51,1.0,
16287,1057,131,0.0,
16288,1057,210,0.0,
16289,1057,3,0.0,
16290,1059,9,41.0,
16291,1059,131,30.0,
16292,1059,1,18.0,
16293,1059,213,6.0,
16294,1059,214,4.0,
16295,1059,117,3.0,
16296,1059,6,0.0,
16297,1059,3,0.0,
16298,1059,51,0.0,
16299,1059,210,0.0,
16300,1058,9,37.0,
16301,1058,131,34.0,
16302,1058,1,10.0,
16303,1058,6,14.0,
16304,1058,117,4.0,
16305,1058,214,2.0,
16306,1058,213,1.0,
16307,1058,51,0.0,
16308,1058,210,0.0,
16309,1058,3,0.0,
16310,1060,9,34.0,
16311,1060,131,30.0,
16312,1060,1,21.0,
16313,1060,6,14.0,
16314,1060,213,2.0,
16315,1060,214,1.0,
16316,1060,3,0.0,
16317,1060,117,0.0,
16318,1060,51,0.0,
16319,1060,210,0.0,
16320,1061,131,43.0,
16321,1061,6,26.0,
16322,1061,1,22.0,
16323,1061,214,8.0,
16324,1061,117,4.0,
16325,1061,213,1.0,
16326,1061,3,0.0,
16327,1061,51,0.0,
16328,1061,9,3.0,
16329,1061,210,0.0,
16330,1062,214,37.0,
16331,1062,117,0.0,
16332,1062,131,18.0,
16333,1062,6,15.0,
16334,1062,213,19.0,
16335,1062,3,10.0,
16336,1062,9,2.0,
16337,1062,51,1.0,
16338,1062,1,0.0,
16339,1062,210,0.0,
16340,1063,9,12.5,
16341,1063,3,10.0,
16342,1063,131,7.5,
16343,1063,1,6.0,
16344,1063,117,5.0,
16345,1063,213,4.0,
16346,1063,214,3.0,
16347,1063,6,2.5,
16348,1063,51,0.0,
16349,1063,210,0.0,
16350,1064,9,29.0,
16351,1064,131,34.0,
16352,1064,213,12.0,
16353,1064,6,16.0,
16354,1064,214,10.0,
16355,1064,1,1.0,
16356,1064,117,0.0,
16357,1064,51,0.0,
16358,1064,3,0.0,
16359,1064,210,0.0,
16360,1065,1,45.0,
16361,1065,131,18.0,
16362,1065,6,20.0,
16363,1065,9,12.0,
16364,1065,117,6.0,
16365,1065,214,5.0,
16366,1065,3,2.0,
16367,1065,51,0.0,
16368,1065,210,0.0,
16369,1065,213,0.0,
16370,1066,131,35.0,
16371,1066,9,20.0,
16372,1066,6,15.0,
16373,1066,1,19.0,
16374,1066,214,8.0,
16375,1066,51,4.0,
16376,1066,3,1.0,
16377,1066,117,0.0,
16378,1066,213,0.0,
16379,1066,210,0.0,
16380,1067,131,36.0,
16381,1067,9,33.0,
16382,1067,6,16.0,
16383,1067,213,8.0,
16384,1067,1,6.0,
16385,1067,117,2.0,
16386,1067,214,1.0,
16387,1067,51,0.0,
16388,1067,3,0.0,
16389,1067,210,0.0,
16390,1069,9,40.0,
16391,1069,131,27.0,
16392,1069,6,18.0,
16393,1069,1,14.0,
16394,1069,213,2.0,
16395,1069,117,1.0,
16396,1069,51,0.0,
16397,1069,3,0.0,
16398,1069,210,0.0,
16399,1069,214,0.0,
16400,1070,9,40.0,
16401,1070,131,18.0,
16402,1070,213,12.0,
16403,1070,6,18.0,
16404,1070,117,6.0,
16405,1070,51,4.0,
16406,1070,214,2.0,
16407,1070,1,1.0,
16408,1070,3,0.0,
16409,1070,210,0.0,
16410,1071,131,43.0,
16411,1071,9,33.0,
16412,1071,6,19.0,
16413,1071,213,6.0,
16414,1071,214,6.0,
16415,1071,1,1.0,
16416,1071,117,0.0,
16417,1071,51,0.0,
16418,1071,3,0.0,
16419,1071,210,0.0,
16420,1051,131,25.0,
16421,1051,9,31.0,
16422,1051,214,25.0,
16423,1051,117,9.0,
16424,1051,6,10.0,
16425,1051,1,2.0,
16426,1051,213,0.0,
16427,1051,51,0.0,
16428,1051,210,0.0,
16429,1051,3,0.0,
16430,1072,131,41.0,
16431,1072,9,18.0,
16432,1072,214,12.0,
16433,1072,1,11.0,
16434,1072,213,8.0,
16435,1072,6,10.0,
16436,1072,51,2.0,
16437,1072,117,0.0,
16438,1072,3,0.0,
16439,1072,210,0.0,
16440,1073,9,26.0,
16441,1073,131,26.0,
16442,1073,6,16.0,
16443,1073,213,22.0,
16444,1073,1,6.0,
16445,1073,214,6.0,
16446,1073,117,0.0,
16447,1073,210,0.0,
16448,1073,3,0.0,
16449,1073,51,0.0,
16450,1074,6,44.0,
16451,1074,131,27.0,
16452,1074,210,10.0,
16453,1074,51,9.0,
16454,1074,214,8.0,
16455,1074,213,4.0,
16456,1074,117,0.0,
16457,1074,3,0.0,
16458,1074,1,0.0,
16459,1074,9,0.0,
16460,1075,9,37.0,
16461,1075,6,34.0,
16462,1075,131,11.0,
16463,1075,214,8.0,
16464,1075,1,6.0,
16465,1075,213,4.0,
16466,1075,210,2.0,
16467,1075,51,0.0,
16468,1075,117,0.0,
16469,1075,3,0.0,
16470,1076,6,26.0,
16471,1076,9,18.0,
16472,1076,131,27.0,
16473,1076,1,18.0,
16474,1076,214,6.0,
16475,1076,51,4.0,
16476,1076,213,2.0,
16477,1076,3,1.0,
16478,1076,117,0.0,
16479,1076,210,0.0,
16480,1077,9,58.0,
16481,1077,1,22.0,
16482,1077,131,12.0,
16483,1077,51,12.0,
16484,1077,6,20.0,
16485,1077,213,6.0,
16486,1077,117,5.0,
16487,1077,210,3.0,
16488,1077,3,0.0,
16489,1077,214,0.0,
16490,1078,9,38.0,
16491,1078,6,33.0,
16492,1078,131,18.0,
16493,1078,51,6.0,
16494,1078,214,4.0,
16495,1078,3,2.0,
16496,1078,117,1.0,
16497,1078,213,0.0,
16498,1078,1,0.0,
16499,1078,210,0.0,
16500,1079,9,44.0,
16501,1079,131,25.0,
16502,1079,6,12.0,
16503,1079,51,8.0,
16504,1079,214,8.0,
16505,1079,1,4.0,
16506,1079,213,1.0,
16507,1079,117,0.0,
16508,1079,210,0.0,
16509,1079,3,0.0,
16510,1080,9,40.0,
16511,1080,6,30.0,
16512,1080,131,14.0,
16513,1080,1,9.0,
16514,1080,214,6.0,
16515,1080,51,2.0,
16516,1080,117,1.0,
16517,1080,213,0.0,
16518,1080,3,0.0,
16519,1080,210,0.0,
16520,1081,9,44.0,
16521,1081,131,27.0,
16522,1081,213,10.0,
16523,1081,117,8.0,
16524,1081,214,7.0,
16525,1081,1,6.0,
16526,1081,51,0.0,
16527,1081,3,0.0,
16528,1081,210,0.0,
16529,1081,6,0.0,
16530,1082,9,25.0,
16531,1082,6,29.0,
16532,1082,131,27.0,
16533,1082,214,10.0,
16534,1082,51,10.0,
16535,1082,117,1.0,
16536,1082,1,0.0,
16537,1082,3,0.0,
16538,1082,213,0.0,
16539,1082,210,0.0,
16540,1083,6,37.0,
16541,1083,9,24.0,
16542,1083,131,16.0,
16543,1083,214,10.0,
16544,1083,1,8.0,
16545,1083,210,5.0,
16546,1083,117,2.0,
16547,1083,3,0.0,
16548,1083,213,0.0,
16549,1083,51,0.0,
16550,1084,6,38.0,
16551,1084,9,31.0,
16552,1084,131,33.0,
16553,1084,214,14.0,
16554,1084,210,14.0,
16555,1084,1,8.0,
16556,1084,51,0.0,
16557,1084,3,0.0,
16558,1084,117,0.0,
16559,1084,213,0.0,
16560,1085,9,37.0,
16561,1085,131,33.0,
16562,1085,6,11.0,
16563,1085,214,12.0,
16564,1085,1,8.0,
16565,1085,117,1.0,
16566,1085,213,0.0,
16567,1085,3,0.0,
16568,1085,51,0.0,
16569,1085,210,0.0,
16570,1086,9,35.0,
16571,1086,131,34.0,
16572,1086,6,20.0,
16573,1086,1,6.0,
16574,1086,214,6.0,
16575,1086,117,1.0,
16576,1086,213,0.0,
16577,1086,51,0.0,
16578,1086,210,0.0,
16579,1086,3,0.0,
16580,1087,9,44.0,
16581,1087,6,23.0,
16582,1087,131,12.0,
16583,1087,214,16.0,
16584,1087,117,4.0,
16585,1087,213,2.0,
16586,1087,3,1.0,
16587,1087,1,0.0,
16588,1087,51,0.0,
16589,1087,210,0.0,
16590,1088,9,36.0,
16591,1088,131,30.0,
16592,1088,6,19.0,
16593,1088,214,10.0,
16594,1088,1,6.0,
16595,1088,117,1.0,
16596,1088,213,0.0,
16597,1088,3,0.0,
16598,1088,210,0.0,
16599,1088,51,0.0,
16600,1089,9,34.0,
16601,1089,6,30.0,
16602,1089,131,25.0,
16603,1089,1,6.0,
16604,1089,213,4.0,
16605,1089,3,2.0,
16606,1089,51,1.0,
16607,1089,214,0.0,
16608,1089,210,0.0,
16609,1089,117,0.0,
16610,1091,9,31.0,
16611,1091,6,33.0,
16612,1091,1,22.0,
16613,1091,117,12.0,
16614,1091,131,2.0,
16615,1091,213,1.0,
16616,1091,51,0.0,
16617,1091,210,0.0,
16618,1091,214,0.0,
16619,1091,3,0.0,
16620,1092,9,43.0,
16621,1092,6,15.0,
16622,1092,214,18.0,
16623,1092,131,14.0,
16624,1092,117,8.0,
16625,1092,3,2.0,
16626,1092,1,1.0,
16627,1092,213,0.0,
16628,1092,210,0.0,
16629,1092,51,0.0,
16630,1093,9,37.0,
16631,1093,131,29.0,
16632,1093,6,15.0,
16633,1093,1,8.0,
16634,1093,117,4.0,
16635,1093,210,2.0,
16636,1093,213,1.0,
16637,1093,214,6.0,
16638,1093,51,0.0,
16639,1093,3,0.0,
16640,1094,9,40.0,
16641,1094,131,31.0,
16642,1094,6,18.0,
16643,1094,1,8.0,
16644,1094,214,4.0,
16645,1094,51,1.0,
16646,1094,213,0.0,
16647,1094,3,0.0,
16648,1094,117,0.0,
16649,1094,210,0.0,
16650,1095,131,58.0,
16651,1095,6,37.0,
16652,1095,214,14.0,
16653,1095,9,23.0,
16654,1095,51,2.0,
16655,1095,117,1.0,
16656,1095,210,1.0,
16657,1095,213,0.0,
16658,1095,3,0.0,
16659,1095,1,2.0,
16660,1096,9,40.0,
16661,1096,6,30.0,
16662,1096,131,10.0,
16663,1096,1,11.0,
16664,1096,214,6.0,
16665,1096,117,5.0,
16666,1096,213,0.0,
16667,1096,51,0.0,
16668,1096,3,0.0,
16669,1096,210,0.0,
16670,1098,9,43.0,
16671,1098,117,23.0,
16672,1098,6,12.0,
16673,1098,131,16.0,
16674,1098,51,4.0,
16675,1098,214,2.0,
16676,1098,3,1.0,
16677,1098,213,0.0,
16678,1098,210,0.0,
16679,1098,1,0.0,
16680,1099,9,44.0,
16681,1099,131,22.0,
16682,1099,117,15.0,
16683,1099,6,14.0,
16684,1099,214,6.0,
16685,1099,210,1.0,
16686,1099,213,0.0,
16687,1099,51,0.0,
16688,1099,1,0.0,
16689,1099,3,0.0,
16690,1100,9,36.0,
16691,1100,131,18.0,
16692,1100,117,27.0,
16693,1100,1,12.0,
16694,1100,210,6.0,
16695,1100,51,2.0,
16696,1100,213,1.0,
16697,1100,6,0.0,
16698,1100,214,0.0,
16699,1100,3,0.0,
16700,1101,9,57.0,
16701,1101,6,36.0,
16702,1101,117,22.0,
16703,1101,131,20.0,
16704,1101,1,2.0,
16705,1101,213,1.0,
16706,1101,3,0.0,
16707,1101,210,0.0,
16708,1101,214,0.0,
16709,1101,51,0.0,
16710,1102,9,44.0,
16711,1102,117,15.0,
16712,1102,131,20.0,
16713,1102,6,16.0,
16714,1102,214,6.0,
16715,1102,210,1.0,
16716,1102,213,0.0,
16717,1102,51,0.0,
16718,1102,3,0.0,
16719,1102,1,0.0,
16720,1104,9,25.0,
16721,1104,117,18.0,
16722,1104,214,21.0,
16723,1104,131,23.0,
16724,1104,6,12.0,
16725,1104,1,3.0,
16726,1104,51,0.0,
16727,1104,213,0.0,
16728,1104,3,0.0,
16729,1104,210,0.0,
16730,1105,9,38.0,
16731,1105,131,33.0,
16732,1105,6,10.0,
16733,1105,117,14.0,
